"channelId","频道名称","清理结论","原因代码","说明","清理后领域","原搜索词","证据片段","公开来源","原观察时间"
"UCvEp_Esv3VpUbnatNOWG-tg","Thompson Healthcare & Sports Medicine","keep","explicit_professional_scope","公开简介具有本人职业、专门诊所／服务或专门行业教学依据；未核验资质与合作意愿。","physical therapist; chiropractors; massage therapist","chiropractors","ence and a large array of specialties, acupuncturists, physical therapists, medical doctors and licensed massage therapists who work together to find the best treatment program for each individual.","https://www.youtube.com/channel/UCvEp_Esv3VpUbnatNOWG-tg","2026-09-18T12:10:10.740Z"
"UCX4Ni26w28hL4zVQUpBlbnQ","Professor Mohamed Abdo Rizk","review","insufficient_own_scope","现有自述不足以确认本人从事目标服务；不再用搜索命中或两条相关视频直接纳入。","","veterinarian","👨‍⚕️ أنا د. محمد عبده رزق، أستاذ الأمراض الباطنه البيطريه – جامعة المنصورة بمصر وجامعة الملك فيصل بالمملكه العربيه السعوديه،حاصل على دكتوراه من جامعة أوبيهرو – اليابان، وشغلت 3 Postdoctoral Positions (JSPS) بنفس الجامعة. 🏆 حاصل على أفضل رسالة دكتوراه 2016، جائزة الجامعة التشجيعية 2024، وجائزة الدولة التشجيعية 2024. 📌 هنا هتلاقي محاضرات عن الامراض الباطنه البيطريه مع أسئلة MCQ في أخر كل محاضرة. ✨ اشترك دلوقتي علشان تستفيد من العلم بأسلوب مبسط وممتع. 👨‍⚕️ I am Dr. Mohamed A","https://www.youtube.com/channel/UCX4Ni26w28hL4zVQUpBlbnQ","2026-09-18T12:22:49.568Z"
"UCfhefq6qV2Ez-b9oVugnkmg","Vet Times","review","missing_biography","缺少公开简介，名称或搜索命中不足以确认服务领域。","","veterinary","Vet Times","https://www.youtube.com/channel/UCfhefq6qV2Ez-b9oVugnkmg",""
"UCU2e5PezdMnOzqGAOJ-x-WQ","OMG National","review","industry_supplier_or_regulator","行业供应商、营销平台或监管机构，不直接作为临床从业者联系名单。","","massage therapist","OMG National is a full service marketing firm established in South Florida since 1990. We have produced hundreds of corporate videos during our 20 year run, and aim to produce hundreds more in the future. We produce on digital equipment usi","https://www.youtube.com/channel/UCU2e5PezdMnOzqGAOJ-x-WQ","2026-09-18T12:22:13.697Z"
"UC3iDlSJ9IrzbDp2eQek9_QQ","MSD Animal Health NASES","review","industry_supplier_or_regulator","行业供应商、营销平台或监管机构，不直接作为临床从业者联系名单。","","veterinarian","l Health, a global leader in the animal health market, manufacturing, marketing, researching and developing animal health products. MSD Animal Health has subsidiaries in more then 50 countries worldwide.","https://www.youtube.com/channel/UC3iDlSJ9IrzbDp2eQek9_QQ","2026-09-18T12:10:10.770Z"
"UCS0irRjbx1UXe495jo7l5GA","Vetahead","keep","explicit_professional_scope","公开简介具有本人职业、专门诊所／服务或专门行业教学依据；未核验资质与合作意愿。","veterinary; veterinarian","veterinarian","trained by the one and only, Dr. Proença (MV, MS, PhD, DVM, DACZM), ready to help you with your cases 24/7 and in any language.","https://www.youtube.com/channel/UCS0irRjbx1UXe495jo7l5GA","2026-09-18T12:21:53.590Z"
"UCwJv9BdhiCH65hCckyccZAA","Radha Madhav Sewa Kunj - Animal rescue center Una","keep","explicit_rescue_operation","简介明确自述救助／收容／寄养／康复业务及运营活动；不等于独立核实真实性。","animal rescue","animal rescue",", where every view supports a life saved! Our animal rescue center serves as a sanctuary for animals like cow, bull, dog, cats and any other stray in need, providing them with shelter, medical care, and love. In any emergency our helpline number is +91 93175-50543.","https://www.youtube.com/channel/UCwJv9BdhiCH65hCckyccZAA","2026-09-18T12:04:18.675Z"
"UCWsn_GhOO0LP4PT0nVQoACQ","WildQ - Animal Rescue","exclude","fiction_or_roleplay","公开简介披露虚构／重现／角色扮演；不作为真实职业或救助实践名单。","","animal rescue","e every heartbeat in the wild matters. 🐾 We bring you AI-generated emotional, cinematic rescue stories from forests, oceans, and cities — where compassion meets courage. From injured wildlife to helpless pets, every short captures the fight for survival and the powe","https://www.youtube.com/channel/UCWsn_GhOO0LP4PT0nVQoACQ","2026-09-18T12:10:10.784Z"
"UCIBYZGaHCyycA_rzewExpwQ","TopDog Health","keep","explicit_professional_scope","公开简介具有本人职业、专门诊所／服务或专门行业教学依据；未核验资质与合作意愿。","veterinary; veterinarian","massage therapist","Founded by veterinarian, Dr. James St.Clair, TopDog Health has been to providing essential and trusted educational materials and joint supplements to pet owners whose dogs have undergoing orthopedic surgery or are suffering","https://www.youtube.com/channel/UCIBYZGaHCyycA_rzewExpwQ","2026-09-18T12:20:12.968Z"
"UCQDalJlwQgZjMfRG0BfHEJA","Synovetin OA®","review","insufficient_own_scope","现有自述不足以确认本人从事目标服务；不再用搜索命中或两条相关视频直接纳入。","","physical therapist","Synovetin OA® targets dog arthritis at its source for up to 1 full year of pain relief.","https://www.youtube.com/channel/UCQDalJlwQgZjMfRG0BfHEJA","2026-09-18T12:21:36.250Z"
"UCQnL5XxXnwZNFYmfUNFWj6A","K.A.T.H","review","insufficient_own_scope","现有自述不足以确认本人从事目标服务；不再用搜索命中或两条相关视频直接纳入。","","animal rescue","🥨 Thanks for swinging by! I'm Kath, a twentysomething muddling thru life near Chicago. On the channel, I share video diaries, way too many precious moments with my bunny Luna, tips for (future) bun parents, and anything else I feel like filming. 🦦 Come along for the ride :)","https://www.youtube.com/channel/UCQnL5XxXnwZNFYmfUNFWj6A","2026-09-18T12:21:40.488Z"
"UC0eTF95mDyG6QSFqx70L1ZQ","NCBTMB","review","insufficient_own_scope","现有自述不足以确认本人从事目标服务；不再用搜索命中或两条相关视频直接纳入。","","massage therapist","The National Certification Board for Therapeutic Massage & Bodywork (NCBTMB) is an independent, private, nonprofit organization founded in 1992. The mission of NCBTMB is to define and advance the highest standards in the massage therapy and bodywork. In support of this mission, NCBTMB serves the profession through Board Certification, Specialty Certificates, Approved Providers, and Assigned Schools. Learn more at ncbtmb.org. NCBTMB 1333 Burr Ridge Parkway Suite 200 Burr Ridge","https://www.youtube.com/channel/UC0eTF95mDyG6QSFqx70L1ZQ","2026-09-18T12:04:18.473Z"
"UCk7ZGSI5Od7Rn3W8Dd6fHnQ","Vets In Practice Animal Hospital","review","insufficient_own_scope","现有自述不足以确认本人从事目标服务；不再用搜索命中或两条相关视频直接纳入。","","veterinary; veterinarian","At Vets In Practice (VIP), we believe that your pet is an important part of your family, and therefore deserves the finest in health care. When you bring your pets to Vets in Practice, you can be sure that they are getting the highest level of care, dedication and compassion — the same that we would be giving our own.","https://www.youtube.com/channel/UCk7ZGSI5Od7Rn3W8Dd6fHnQ","2026-09-18T08:35:53.307Z"
"UCqH9vH0XxmmBOu0LxwG9pEA","Rabbit Rescue Tv","review","insufficient_own_scope","现有自述不足以确认本人从事目标服务；不再用搜索命中或两条相关视频直接纳入。","","animal rescue","❤️WELCOME TO MY YOUTUBE CHANNEL ❤️ ( ❤️HELLO FRENDS ❤️ ). ( ❤️SUBSCRIBE ❤️ KAR DIJYE ❤️ ). ❤️❤️❤️ ( LOVE YOU ALl FRENDS ❤️❤️ ). (❤️❤️ THANKS ❤️). (😃❤️ ANIMAL VIDEO SUBSCRIBE PLZ ❤️)","https://www.youtube.com/channel/UCqH9vH0XxmmBOu0LxwG9pEA","2026-09-18T12:10:11.413Z"
"UCWKVZfAN4hDRjvD6gzoav8g","Health and Physical Education","review","missing_biography","缺少公开简介，名称或搜索命中不足以确认服务领域。","","physical therapist","Health and Physical Education","https://www.youtube.com/channel/UCWKVZfAN4hDRjvD6gzoav8g",""
"UCl1VoPq11oNWBicbtRi8P9A","Animal Rescue Sargodha","review","rescue_story_or_unconfirmed","只有救助故事、传播口号或名称线索，缺少足够的本人救助运营依据。","","animal rescue","We canny.","https://www.youtube.com/channel/UCl1VoPq11oNWBicbtRi8P9A","2026-09-18T08:58:21.639Z"
"UC3WSnTvLojyVxUH2pSifPRg","NC State Veterinary Medicine","review","insufficient_own_scope","现有自述不足以确认本人从事目标服务；不再用搜索命中或两条相关视频直接纳入。","","veterinary; veterinarian","We provide economic, societal and intellectual prosperity for the veterinary profession and the health and well‐being of people and their animals.","https://www.youtube.com/channel/UC3WSnTvLojyVxUH2pSifPRg","2026-09-18T09:05:13.292Z"
"UCCs3bYlPzKCGjmzZdOEhUIA","Arunachal dog and cat rescue","review","industry_media_or_aggregator","媒体／节目／故事汇编与从业主体分开，暂不混入主联系名单。","","animal rescue","t dog and cat and be heard. The video here are short documentary videos of our rescue. Every donation, no matter how small, makes our life-saving rescues possible. Thank you for joining our rescue team. Please share our videos to support street animals rescue","https://www.youtube.com/channel/UCCs3bYlPzKCGjmzZdOEhUIA","2026-09-18T09:00:36.895Z"
"UCxeh1T-4VXO_FBRyDU3Sg6A","school of sports massage","keep","explicit_professional_scope","公开简介具有本人职业、专门诊所／服务或专门行业教学依据；未核验资质与合作意愿。","massage therapist","massage therapist","Hi I'm Tamsin and I am a practicing sports massage therapist with over 20 years experience and have been teaching for 15 years. The videos on my channel are part of the material I use while teaching sports massage courses. I believe in sharing knowledge so you","https://www.youtube.com/channel/UCxeh1T-4VXO_FBRyDU3Sg6A","2026-09-18T08:55:40.446Z"
"UC5L7pl4WQGFPgZzzb99e00w","Pet _ Rescue","review","missing_biography","缺少公开简介，名称或搜索命中不足以确认服务领域。","","animal rescue","Pet _ Rescue","https://www.youtube.com/channel/UC5L7pl4WQGFPgZzzb99e00w",""
"UCaU0DKfynUtZARHADdXdp2Q","Ask A Pet Vet","keep","explicit_professional_scope","公开简介具有本人职业、专门诊所／服务或专门行业教学依据；未核验资质与合作意愿。","veterinary; veterinarian","veterinarian","happy. Here, you'll find expert advice from a licensed veterinarian, covering a variety of topics including nutrition, common health concerns, behavioral tips, and preventative care. Join us as we share practical tips and answer your most pressing questions about pet","https://www.youtube.com/channel/UCaU0DKfynUtZARHADdXdp2Q","2026-09-18T08:35:28.901Z"
"UCBzVV9XyInmPXiwx_CaQjXg","Okie Pet Rescue","keep","explicit_rescue_operation","简介明确自述救助／收容／寄养／康复业务及运营活动；不等于独立核实真实性。","animal rescue","animal rescue","Okie Pet Rescue is a 501(c)3 non-profit organization. We are a foster based animal rescue and are located in Oklahoma. We strive to be the difference we wish to see in our community. You can help us on our mission to save neglected, abused, stray, homeless, and unwanted animals by donatin","https://www.youtube.com/channel/UCBzVV9XyInmPXiwx_CaQjXg","2026-09-18T12:04:19.562Z"
"UCJaNOhxYUp1L6MEYLxrq8tQ","vivitherapy","keep","explicit_professional_scope","公开简介具有本人职业、专门诊所／服务或专门行业教学依据；未核验资质与合作意愿。","massage therapist","massage therapist","me to ViVi Therapy founded in 2006 by Roxanne Derkson, Registered Massage Therapist and Feldenkrais Practitioner. Check out playlists & professionally curated content on the ABC's of studying massage from seeker to pro. You can help quelle an insatiable global need for bod","https://www.youtube.com/channel/UCJaNOhxYUp1L6MEYLxrq8tQ","2026-09-18T12:20:23.023Z"
